StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,CodingScore,CommunicationScore
1396,8.0,1,3,1,89,4.5,Yes,Yes,82,83,Placed,67,72
1397,8.3,0,3,2,89,4.5,Yes,Yes,85,84,Placed,44,53
1398,7.6,1,1,2,67,4.0,No,Yes,57,61,NotPlaced,50,58
1399,6.5,1,2,1,81,3.9,No,Yes,75,82,NotPlaced,83,84
1400,8.2,1,1,3,77,3.6,Yes,Yes,58,72,Placed,55,62
1401,8.4,2,3,2,90,4.8,Yes,Yes,79,85,Placed,49,57
1402,8.4,1,2,2,86,4.5,Yes,Yes,86,79,Placed,73,76
1403,7.6,1,2,0,83,4.6,No,No,70,68,NotPlaced,82,84
1404,7.4,1,2,1,74,3.7,No,Yes,55,65,NotPlaced,75,78
1405,7.6,1,1,0,84,4.1,No,No,55,86,NotPlaced,79,81
1406,7.5,0,1,0,64,4.3,No,No,69,69,NotPlaced,53,60
1407,7.4,1,1,0,66,4.1,No,No,55,58,NotPlaced,43,52
1408,6.5,2,1,1,64,3.8,No,No,61,60,NotPlaced,87,88
1409,7.8,1,3,1,87,4.5,Yes,Yes,69,82,Placed,60,66
1410,8.0,1,3,1,75,4.5,Yes,Yes,73,71,Placed,61,66
1411,7.9,1,3,0,82,4.6,Yes,Yes,76,82,Placed,84,85
1412,7.0,1,1,1,70,4.0,No,Yes,56,65,NotPlaced,73,76
1413,7.4,1,1,3,61,4.0,No,No,55,70,NotPlaced,71,75
1414,7.7,1,1,0,80,4.3,No,Yes,77,68,Placed,97,95
1415,8.4,2,3,2,90,4.7,Yes,Yes,75,87,Placed,55,62
1416,8.2,1,2,0,73,4.5,Yes,Yes,69,73,NotPlaced,78,81
1417,7.5,1,1,3,77,4.1,No,Yes,83,69,NotPlaced,65,70
1418,7.6,0,1,0,71,3.9,No,No,55,63,NotPlaced,69,73
1419,8.8,2,3,0,86,4.5,Yes,Yes,70,83,NotPlaced,87,88
1420,6.9,0,1,0,69,3.4,No,No,55,66,NotPlaced,72,76
1421,7.7,1,1,0,67,4.0,Yes,No,64,61,NotPlaced,73,76
1422,8.1,2,2,3,76,4.1,Yes,Yes,55,88,NotPlaced,81,82
1423,6.5,0,1,0,66,3.4,No,No,55,66,NotPlaced,59,65
1424,8.3,0,3,1,84,4.8,Yes,Yes,55,88,Placed,52,59
1425,8.0,1,3,2,90,4.8,Yes,Yes,86,85,Placed,49,57
1426,7.5,1,2,1,83,4.6,No,Yes,62,69,NotPlaced,35,46
1427,7.0,1,2,1,77,4.3,Yes,Yes,69,61,Placed,95,94
1428,8.2,1,3,2,90,4.5,Yes,Yes,75,85,Placed,48,56
1429,7.4,1,2,1,72,4.4,No,Yes,55,70,NotPlaced,61,67
1430,7.5,1,3,0,82,4.7,Yes,Yes,72,88,NotPlaced,60,66
1431,7.8,1,1,1,83,3.7,Yes,No,74,62,NotPlaced,69,73
1432,6.9,1,3,1,72,4.7,Yes,Yes,75,74,Placed,77,79
1433,8.6,1,3,0,88,4.8,Yes,Yes,89,82,NotPlaced,77,80
1434,7.8,1,1,1,83,4.8,Yes,Yes,62,64,Placed,56,63
1435,8.5,1,3,0,74,4.0,Yes,Yes,80,58,NotPlaced,62,67
1436,7.1,1,2,0,71,4.8,Yes,No,61,61,NotPlaced,69,73
1437,7.0,1,1,0,69,3.7,No,No,61,69,NotPlaced,61,67
1438,8.8,2,3,2,90,4.8,Yes,Yes,83,67,Placed,89,89
1439,7.6,0,2,0,79,4.3,No,No,55,63,Placed,72,75
1440,7.5,0,2,2,78,4.0,No,Yes,64,75,NotPlaced,76,78
1441,8.0,2,3,2,90,4.8,Yes,Yes,83,87,Placed,74,77
1442,6.6,1,2,0,81,4.8,Yes,Yes,70,85,NotPlaced,82,84
1443,7.3,2,3,2,90,4.6,Yes,Yes,80,87,Placed,67,72
1444,6.6,1,1,1,68,4.0,No,No,69,62,NotPlaced,45,54
1445,8.1,1,3,2,90,4.8,Yes,Yes,77,87,Placed,70,74
1446,8.1,2,3,1,67,4.4,Yes,Yes,59,82,NotPlaced,55,62
1447,7.7,1,1,0,74,4.3,Yes,Yes,82,64,NotPlaced,57,63
1448,7.6,1,1,0,68,4.3,No,Yes,66,68,NotPlaced,73,77
1449,8.2,0,3,1,78,4.2,No,No,76,78,NotPlaced,83,84
1450,7.3,1,2,3,90,4.4,No,Yes,64,83,Placed,65,70
1451,6.9,0,3,0,81,4.2,No,Yes,83,85,Placed,69,73
1452,7.5,1,2,0,80,4.1,Yes,Yes,55,82,Placed,90,90
1453,8.2,2,3,1,90,4.8,Yes,Yes,73,68,Placed,68,72
1454,7.0,1,2,1,75,4.7,Yes,Yes,55,70,NotPlaced,100,100
1455,8.3,1,3,1,86,4.3,Yes,Yes,65,84,Placed,73,76
1456,7.4,2,1,0,79,4.8,No,Yes,60,68,NotPlaced,38,48
1457,8.3,1,1,1,70,4.8,Yes,Yes,64,86,NotPlaced,76,79
1458,8.2,2,3,2,90,4.5,Yes,Yes,83,82,Placed,70,74
1459,7.5,1,1,0,65,3.5,No,Yes,55,73,NotPlaced,84,85
1460,8.7,2,3,2,90,4.8,Yes,Yes,88,87,Placed,75,78
1461,7.1,2,2,0,81,4.4,Yes,Yes,64,64,Placed,62,68
1462,6.5,1,1,1,83,4.1,No,Yes,81,66,Placed,46,55
1463,8.2,2,3,2,90,4.8,Yes,Yes,75,85,NotPlaced,61,67
1464,7.5,1,2,1,71,4.3,No,Yes,62,74,NotPlaced,52,59
1465,7.6,1,1,0,75,3.9,Yes,Yes,80,75,NotPlaced,56,63
1466,8.4,1,3,0,84,4.4,Yes,Yes,81,69,Placed,73,77
1467,7.2,0,2,1,77,4.6,Yes,Yes,55,63,NotPlaced,90,90
1468,6.6,1,1,1,71,4.2,Yes,Yes,55,71,NotPlaced,70,74
1469,8.5,0,3,2,84,4.1,Yes,Yes,84,84,NotPlaced,47,55
1470,6.8,1,2,1,76,3.8,No,Yes,59,69,NotPlaced,71,75
1471,8.4,0,1,0,80,4.5,No,No,77,72,Placed,82,84
1472,8.2,1,2,1,83,4.7,No,Yes,71,72,Placed,55,62
1473,8.5,2,2,0,88,4.8,Yes,No,82,77,NotPlaced,62,68
1474,8.4,2,3,2,90,4.8,Yes,Yes,71,85,NotPlaced,65,70
1475,7.8,2,3,2,90,4.8,Yes,Yes,84,86,Placed,53,60
1476,7.6,1,3,0,82,4.3,No,Yes,73,87,NotPlaced,74,77
1477,8.2,1,3,2,90,4.5,Yes,Yes,73,87,Placed,63,68
1478,7.4,1,2,0,76,4.2,Yes,Yes,75,65,NotPlaced,71,75
1479,6.5,1,2,0,70,3.8,No,Yes,59,66,NotPlaced,51,59
1480,7.6,0,1,0,65,3.4,No,No,59,72,NotPlaced,58,64
1481,7.5,0,2,0,78,3.5,No,Yes,83,60,NotPlaced,75,78
1482,8.0,2,3,2,90,4.8,Yes,Yes,79,78,Placed,59,65
1483,8.2,0,1,1,73,4.5,Yes,No,58,65,Placed,90,90
1484,8.3,1,3,2,90,4.8,Yes,Yes,70,82,Placed,59,65
1485,7.0,0,3,0,80,3.9,No,Yes,59,64,Placed,68,72
1486,7.9,0,2,0,83,4.0,No,Yes,62,69,NotPlaced,78,81
1487,8.5,1,3,2,90,4.8,Yes,Yes,76,85,Placed,43,52
1488,7.9,2,1,1,81,4.8,Yes,No,55,63,Placed,38,48
1489,8.3,0,3,0,76,3.9,No,No,57,61,NotPlaced,42,51
1490,7.6,1,2,0,74,4.2,Yes,Yes,55,81,NotPlaced,83,85
1491,7.1,1,2,1,80,4.7,No,Yes,57,74,Placed,56,63
1492,7.8,1,2,0,76,4.4,Yes,Yes,80,63,NotPlaced,100,100
1493,7.5,1,3,1,72,4.5,Yes,Yes,79,83,Placed,56,63
1494,7.6,2,3,3,72,4.0,Yes,No,74,77,NotPlaced,67,72
1495,6.5,1,1,1,70,3.9,No,No,55,62,NotPlaced,88,88
1496,8.0,2,1,2,88,4.0,Yes,Yes,80,87,NotPlaced,95,94
1497,6.5,0,2,0,71,4.1,No,Yes,55,86,NotPlaced,95,94
1498,6.7,1,1,1,65,3.8,No,No,55,62,NotPlaced,83,84
1499,9.0,1,3,2,90,4.8,Yes,No,80,88,NotPlaced,80,82
1500,7.6,0,3,0,77,4.8,Yes,Yes,73,74,Placed,73,77
1501,7.4,2,2,2,90,4.1,Yes,No,81,85,Placed,76,79
1502,7.9,0,1,0,70,3.7,No,Yes,62,65,NotPlaced,56,63
1503,8.3,1,3,2,86,4.8,Yes,Yes,67,81,NotPlaced,52,60
1504,7.3,0,1,1,80,4.1,No,No,55,70,NotPlaced,64,69
1505,7.9,1,3,2,85,4.6,Yes,Yes,71,88,Placed,62,67
1506,6.9,0,3,0,76,3.8,No,Yes,81,73,NotPlaced,58,64
1507,6.5,0,1,0,75,3.7,No,Yes,63,67,NotPlaced,75,78
1508,7.7,2,1,0,78,4.3,Yes,Yes,75,68,NotPlaced,79,81
1509,7.6,2,1,1,66,3.4,No,No,56,74,NotPlaced,66,71
1510,8.2,1,3,1,80,4.0,No,Yes,58,63,NotPlaced,87,87
1511,7.8,1,1,0,74,4.5,Yes,No,82,69,Placed,47,56
1512,7.5,1,2,1,77,4.4,Yes,Yes,83,71,Placed,62,67
1513,8.6,0,3,1,77,4.8,Yes,Yes,82,83,NotPlaced,54,61
1514,8.3,2,3,2,90,4.8,Yes,Yes,82,86,Placed,37,47
1515,7.5,1,1,0,65,3.8,No,Yes,55,74,NotPlaced,63,69
1516,7.6,1,1,1,72,4.2,Yes,Yes,57,67,NotPlaced,63,68
1517,8.9,1,1,0,70,4.7,Yes,Yes,76,82,NotPlaced,87,88
1518,7.8,1,3,0,82,3.7,Yes,No,75,63,NotPlaced,74,77
1519,8.0,2,3,2,90,4.8,Yes,Yes,90,87,Placed,49,57
1520,7.8,1,1,0,74,4.1,No,No,60,61,NotPlaced,92,92
1521,7.9,1,1,0,82,3.7,No,No,55,72,NotPlaced,83,84
1522,7.4,1,1,1,71,4.1,No,Yes,55,66,NotPlaced,73,76
1523,7.7,1,2,1,78,4.6,No,Yes,55,60,NotPlaced,61,67
1524,7.4,1,1,0,75,4.3,No,No,55,61,NotPlaced,50,58
1525,8.2,0,1,2,90,4.7,No,Yes,73,68,Placed,59,65
1526,8.7,1,1,2,81,4.1,Yes,Yes,72,68,NotPlaced,81,83
1527,7.8,2,3,2,90,4.8,Yes,Yes,90,78,Placed,93,92
1528,7.5,1,2,0,73,4.7,Yes,Yes,55,70,Placed,88,88
1529,8.3,1,3,2,80,4.1,Yes,Yes,76,83,Placed,57,64
1530,8.3,1,3,0,82,4.7,Yes,Yes,83,82,NotPlaced,48,56
1531,7.5,1,1,1,74,4.0,No,No,55,70,NotPlaced,67,71
1532,7.6,1,2,2,81,3.8,Yes,No,84,86,Placed,38,48
1533,8.0,2,3,2,90,4.1,Yes,No,88,79,NotPlaced,69,73
1534,7.2,2,1,0,77,4.4,Yes,Yes,61,61,Placed,62,68
1535,8.1,1,1,0,69,3.8,No,No,56,62,NotPlaced,58,64
1536,8.2,2,3,1,78,4.4,Yes,Yes,67,85,NotPlaced,41,50
1537,7.7,2,3,2,82,4.8,Yes,Yes,80,83,Placed,72,76
1538,7.8,2,2,0,69,3.7,No,No,70,67,NotPlaced,57,63
1539,6.7,0,1,0,66,3.7,No,Yes,55,66,Placed,47,55
1540,7.5,1,2,1,78,4.8,No,Yes,55,62,NotPlaced,21,35
1541,6.5,0,1,0,78,3.5,No,Yes,55,67,NotPlaced,64,69
1542,7.6,1,1,2,81,4.2,Yes,Yes,86,81,NotPlaced,91,91
1543,6.7,1,1,0,74,4.1,No,Yes,55,68,NotPlaced,89,89
1544,8.1,2,3,0,84,4.8,Yes,Yes,71,88,Placed,58,64
1545,8.1,1,3,1,74,4.6,Yes,No,82,85,NotPlaced,55,62
1546,7.8,2,3,2,90,4.8,Yes,No,82,79,Placed,72,75
1547,7.3,1,1,1,84,3.9,No,No,55,62,NotPlaced,50,58
1548,8.1,2,3,1,90,4.5,Yes,Yes,81,86,Placed,69,73
1549,8.3,1,1,1,90,4.8,Yes,Yes,84,88,Placed,76,79
1550,8.6,1,3,2,86,4.5,Yes,Yes,79,88,Placed,83,84
1551,7.5,2,3,2,88,4.8,Yes,Yes,72,81,NotPlaced,63,68
1552,7.7,1,2,2,81,4.0,No,Yes,57,67,Placed,61,67
1553,6.5,1,1,1,67,3.7,No,Yes,55,66,NotPlaced,51,59
1554,8.2,2,3,2,81,4.8,Yes,No,80,79,Placed,52,60
1555,7.6,2,2,1,77,4.1,No,No,69,75,NotPlaced,61,67
1556,7.8,2,3,1,79,4.6,No,No,55,68,NotPlaced,70,74
1557,7.4,0,2,1,76,4.1,No,No,60,69,NotPlaced,78,80
1558,6.7,1,1,1,60,4.3,No,No,59,63,NotPlaced,52,60
1559,8.3,1,3,2,88,4.4,Yes,Yes,79,85,Placed,87,87
1560,8.3,2,3,0,90,4.7,Yes,Yes,65,69,Placed,60,66
1561,7.5,1,1,1,77,3.9,Yes,Yes,58,71,NotPlaced,64,69
1562,7.6,1,2,1,87,3.8,Yes,Yes,61,85,NotPlaced,53,61
1563,7.5,1,1,1,87,4.2,No,Yes,56,67,NotPlaced,28,40
1564,7.5,1,1,1,60,3.5,No,Yes,58,66,NotPlaced,78,80
1565,7.4,1,2,0,82,4.6,Yes,Yes,70,88,NotPlaced,76,78
1566,7.6,1,1,0,74,4.6,Yes,Yes,55,61,NotPlaced,60,66
1567,7.7,1,1,1,72,4.4,No,No,57,65,NotPlaced,66,70
1568,8.1,1,1,0,80,4.5,No,No,79,72,NotPlaced,72,76
1569,7.7,1,3,0,85,4.8,Yes,Yes,80,68,Placed,41,51
1570,8.4,2,3,2,90,4.8,Yes,Yes,79,88,Placed,57,63
1571,7.4,1,1,0,81,4.0,No,Yes,57,64,NotPlaced,76,79
1572,8.9,2,3,2,90,4.8,Yes,Yes,72,86,Placed,46,54
1573,8.5,1,2,1,73,4.2,Yes,Yes,76,88,NotPlaced,69,73
1574,8.2,2,3,2,90,4.8,Yes,No,69,73,Placed,44,53
1575,7.5,2,3,2,79,4.1,Yes,Yes,75,70,Placed,71,75
1576,7.6,1,3,2,84,4.4,Yes,Yes,82,85,Placed,64,69
1577,7.6,1,1,1,62,4.2,No,No,80,65,NotPlaced,40,50
1578,8.1,0,3,0,90,4.8,Yes,Yes,84,88,Placed,82,83
1579,8.8,0,3,0,90,4.1,Yes,Yes,73,85,Placed,53,61
1580,6.6,1,3,1,75,3.9,Yes,Yes,71,70,NotPlaced,52,60
1581,7.5,1,1,1,78,4.2,No,Yes,59,72,NotPlaced,68,72
1582,8.4,1,1,2,81,4.8,Yes,No,84,80,Placed,82,83
1583,7.5,2,3,0,69,3.9,Yes,Yes,76,86,NotPlaced,49,57
1584,8.5,1,3,2,90,4.7,Yes,Yes,86,87,Placed,65,70
1585,7.5,0,3,0,83,3.9,Yes,Yes,63,71,NotPlaced,71,75
1586,8.2,1,2,0,81,4.0,Yes,Yes,57,68,NotPlaced,75,78
1587,7.7,1,1,0,74,4.0,Yes,Yes,79,87,Placed,67,72
1588,6.6,1,1,0,63,3.3,No,No,62,67,NotPlaced,59,65
1589,7.7,1,1,1,69,4.2,No,No,55,63,NotPlaced,52,60
1590,7.6,1,3,0,83,4.1,Yes,Yes,57,67,NotPlaced,66,71
1591,8.2,1,3,0,84,4.6,Yes,Yes,86,81,Placed,48,57
1592,7.7,1,2,0,73,4.8,No,Yes,59,65,NotPlaced,21,34
1593,9.0,1,3,2,78,4.8,Yes,Yes,79,85,Placed,71,75
1594,7.5,0,3,0,78,4.2,No,Yes,79,69,Placed,78,80
1595,7.9,1,3,2,84,4.8,Yes,No,71,84,Placed,29,41
1596,7.4,2,3,3,86,4.2,Yes,Yes,60,75,NotPlaced,49,57
1597,7.3,1,2,1,69,4.3,Yes,No,55,72,NotPlaced,74,77
1598,7.0,1,1,0,60,3.3,No,Yes,55,66,NotPlaced,95,94
1599,8.4,2,3,2,90,4.5,Yes,Yes,81,85,Placed,65,70
1600,6.8,1,1,1,60,4.4,No,Yes,62,66,NotPlaced,54,61
1601,8.2,1,3,0,88,4.8,No,Yes,77,88,Placed,62,67
1602,6.6,0,2,0,73,4.2,Yes,Yes,62,84,NotPlaced,85,86
1603,7.5,1,3,0,80,4.5,Yes,No,77,80,NotPlaced,55,62
1604,6.5,2,1,1,72,3.7,Yes,No,56,70,NotPlaced,53,60
1605,7.9,2,3,2,90,4.8,Yes,Yes,75,87,Placed,57,64
1606,8.2,0,2,0,89,4.1,No,Yes,55,82,NotPlaced,50,58
1607,7.4,1,2,0,67,3.3,No,No,56,60,NotPlaced,66,71
1608,8.1,1,3,1,71,4.1,Yes,Yes,85,77,NotPlaced,89,89
1609,6.5,1,1,1,78,4.0,No,No,55,66,NotPlaced,69,73
1610,7.6,1,1,1,68,4.1,No,No,55,71,NotPlaced,61,66
1611,7.0,1,2,0,78,4.7,No,Yes,73,64,NotPlaced,60,66
1612,8.3,2,2,2,68,4.8,Yes,Yes,61,84,Placed,41,51
1613,7.7,2,3,2,86,4.4,Yes,Yes,71,74,Placed,78,80
1614,7.5,1,1,0,70,3.5,No,Yes,75,66,NotPlaced,63,69
1615,7.5,1,1,0,78,4.1,No,No,55,67,NotPlaced,62,67
1616,8.6,2,3,3,87,4.8,No,Yes,73,85,Placed,100,100
1617,6.6,1,2,0,61,3.9,No,No,55,61,NotPlaced,69,73
1618,8.1,2,1,3,86,4.7,Yes,No,78,83,Placed,53,60
1619,8.9,0,3,2,85,4.6,No,Yes,77,72,NotPlaced,58,64
1620,7.7,1,1,0,80,4.5,No,No,55,74,NotPlaced,82,83
1621,6.5,0,1,1,70,3.6,No,No,57,68,NotPlaced,66,71
1622,8.3,2,3,2,79,4.7,Yes,Yes,72,69,Placed,43,52
1623,7.8,1,2,1,77,4.5,Yes,Yes,74,87,Placed,78,81
1624,7.4,1,3,3,84,4.6,Yes,Yes,84,76,Placed,54,61
1625,7.8,1,2,1,83,3.5,No,Yes,66,72,NotPlaced,93,92
1626,6.6,1,1,1,69,4.3,No,No,58,61,NotPlaced,81,82
1627,7.5,1,2,1,79,4.7,Yes,Yes,78,66,NotPlaced,58,64
1628,7.6,0,1,1,61,4.3,No,No,60,68,NotPlaced,84,85
1629,8.0,1,1,0,75,4.3,Yes,Yes,75,85,Placed,66,70
1630,6.8,0,2,1,72,4.4,No,No,62,62,NotPlaced,77,80
1631,7.7,1,2,0,82,4.4,No,Yes,57,69,Placed,72,75
1632,6.5,0,1,0,69,4.0,No,No,61,65,NotPlaced,52,59
1633,6.5,1,2,0,82,4.1,Yes,Yes,70,66,NotPlaced,55,62
1634,6.5,1,2,0,78,4.3,No,No,55,67,NotPlaced,80,82
1635,8.1,2,3,2,90,4.7,Yes,Yes,81,83,Placed,59,65
1636,7.7,1,2,0,76,4.6,Yes,Yes,56,66,NotPlaced,58,65
1637,8.2,1,3,1,82,4.8,No,Yes,70,86,NotPlaced,50,58
1638,6.5,1,2,0,79,4.5,No,No,61,57,NotPlaced,71,75
1639,7.6,1,2,1,69,3.9,No,No,55,63,NotPlaced,95,94
1640,9.0,0,2,2,86,4.5,Yes,Yes,78,86,Placed,48,57
1641,7.5,1,1,0,81,3.8,Yes,Yes,60,64,NotPlaced,65,70
1642,7.5,1,2,0,76,4.5,Yes,Yes,69,83,Placed,86,86
1643,6.7,1,1,1,81,4.5,No,Yes,55,68,NotPlaced,63,69
1644,8.4,2,3,0,84,4.8,Yes,Yes,71,81,NotPlaced,71,75
1645,6.8,0,3,0,83,4.3,Yes,Yes,61,66,Placed,49,57
1646,8.2,2,3,2,90,4.6,Yes,Yes,76,87,Placed,71,75
1647,8.5,0,3,2,90,4.3,Yes,Yes,80,85,Placed,62,67
1648,7.3,1,1,1,72,4.1,No,Yes,61,70,NotPlaced,79,81
1649,8.5,2,3,2,90,4.5,Yes,Yes,82,85,Placed,82,84
1650,8.0,0,3,2,85,4.7,Yes,Yes,83,86,Placed,100,100
1651,8.2,2,3,2,90,4.1,Yes,Yes,71,86,Placed,73,76
1652,7.4,0,3,0,83,3.5,No,Yes,68,84,Placed,69,73
1653,7.6,2,3,2,90,4.8,Yes,No,76,85,Placed,67,72
1654,8.2,1,2,1,81,4.3,Yes,Yes,82,86,Placed,59,65
1655,8.1,1,3,2,81,4.8,No,Yes,79,82,NotPlaced,70,74
1656,6.5,1,1,1,73,3.9,No,No,67,70,NotPlaced,60,66
1657,8.2,1,2,2,79,4.8,Yes,Yes,74,70,Placed,67,72
1658,8.1,2,3,1,75,4.8,Yes,Yes,59,72,NotPlaced,84,85
1659,8.5,0,1,0,82,4.5,Yes,Yes,64,63,NotPlaced,49,57
1660,7.8,1,2,0,73,4.1,No,Yes,61,71,NotPlaced,82,83
1661,8.0,1,2,0,78,3.8,Yes,No,79,71,NotPlaced,84,85
1662,8.6,1,3,2,90,4.5,Yes,Yes,84,88,NotPlaced,63,68
1663,8.0,1,3,2,90,4.5,No,Yes,77,76,Placed,33,44
1664,6.5,1,1,1,78,3.5,No,Yes,62,72,NotPlaced,55,62
1665,8.5,0,2,2,85,4.2,Yes,Yes,82,88,Placed,84,85
1666,8.6,1,2,0,87,4.8,Yes,Yes,74,76,Placed,64,69
1667,7.3,1,1,2,75,3.5,No,Yes,75,61,NotPlaced,50,58
1668,8.0,0,3,0,89,4.4,Yes,No,79,85,Placed,57,63
1669,8.3,1,3,0,86,4.4,Yes,Yes,75,79,Placed,77,80
1670,6.7,1,1,1,75,4.3,No,Yes,65,67,NotPlaced,73,76
1671,8.2,1,3,2,86,4.4,Yes,Yes,76,65,Placed,61,67
1672,8.4,1,2,0,80,3.3,No,No,55,63,NotPlaced,59,65
1673,6.6,0,1,1,71,3.5,No,No,55,60,NotPlaced,59,65
1674,6.5,0,1,0,83,4.1,Yes,Yes,55,80,NotPlaced,51,58
1675,6.6,1,2,1,70,4.6,Yes,Yes,76,84,NotPlaced,89,89
1676,7.5,1,2,1,74,4.7,No,Yes,55,60,Placed,60,66
1677,6.6,1,3,0,86,4.4,No,No,60,65,NotPlaced,83,84
1678,7.0,1,1,0,82,4.6,Yes,No,71,79,NotPlaced,87,88
1679,8.4,0,2,0,86,4.6,Yes,Yes,77,80,NotPlaced,79,81
1680,7.6,0,2,1,72,4.5,No,No,55,67,NotPlaced,58,64
1681,7.5,1,3,1,73,4.6,Yes,Yes,75,63,Placed,71,74
1682,8.3,1,2,1,82,4.4,Yes,Yes,76,85,Placed,64,69
1683,7.6,1,1,0,73,3.7,No,Yes,55,64,NotPlaced,51,59
1684,7.7,1,1,0,71,4.2,No,Yes,70,71,NotPlaced,69,73
1685,6.5,0,1,0,62,3.9,No,No,62,68,NotPlaced,47,55
1686,8.3,1,2,1,84,4.4,No,Yes,62,82,NotPlaced,82,84
1687,8.1,1,1,0,80,4.6,No,No,59,58,NotPlaced,58,64
1688,7.4,1,2,0,81,4.8,Yes,No,55,69,NotPlaced,68,72
1689,6.7,1,1,1,71,4.5,No,No,55,67,NotPlaced,69,73
1690,6.5,0,1,1,89,4.2,No,No,55,76,Placed,61,66
1691,8.2,2,3,2,90,4.8,Yes,No,75,80,Placed,73,77
1692,7.7,1,2,0,70,3.6,No,Yes,55,62,NotPlaced,57,64
1693,7.8,2,3,0,90,4.7,Yes,Yes,80,78,Placed,78,80
1694,7.5,2,1,0,78,4.2,Yes,Yes,55,66,NotPlaced,44,53
1695,7.5,1,1,1,80,4.6,No,No,63,70,NotPlaced,66,71
1696,8.4,1,3,0,85,3.9,Yes,Yes,77,73,Placed,94,93
1697,7.6,1,2,2,79,4.3,Yes,Yes,70,82,Placed,49,57
1698,7.5,0,2,2,79,4.6,Yes,Yes,90,67,Placed,54,61
1699,6.5,0,1,0,64,4.3,Yes,Yes,64,63,NotPlaced,72,76
1700,7.4,1,2,0,79,4.7,Yes,Yes,86,83,NotPlaced,67,72
1701,7.5,1,1,2,84,4.7,Yes,Yes,66,83,NotPlaced,70,74
1702,8.4,2,3,2,81,4.3,Yes,Yes,75,79,Placed,72,75
1703,8.2,2,3,2,88,4.8,Yes,Yes,65,83,Placed,74,77
1704,7.0,1,1,1,61,3.5,No,No,55,67,NotPlaced,81,83
1705,8.7,2,3,0,80,4.1,Yes,Yes,71,78,Placed,71,74
1706,6.6,2,1,1,77,3.4,No,No,66,66,NotPlaced,61,67
1707,8.1,1,3,2,90,4.8,Yes,Yes,81,88,Placed,75,78
1708,8.5,0,3,2,85,4.8,Yes,Yes,80,88,Placed,93,92
1709,6.5,1,2,0,63,4.3,No,No,82,82,NotPlaced,63,68
1710,8.1,2,3,2,90,4.7,Yes,Yes,66,85,Placed,50,58
1711,8.3,0,3,2,89,4.4,Yes,Yes,75,82,NotPlaced,81,83
1712,7.6,1,2,1,83,4.6,Yes,Yes,86,64,NotPlaced,63,68
1713,6.9,0,1,0,73,4.2,No,No,55,59,NotPlaced,32,43
1714,7.5,0,2,1,76,4.2,No,Yes,61,67,NotPlaced,77,80
1715,8.1,2,3,2,86,4.5,Yes,No,81,83,NotPlaced,56,63
1716,7.7,2,1,0,71,4.5,Yes,Yes,70,70,NotPlaced,63,68
1717,8.0,0,3,2,83,4.7,Yes,Yes,78,85,Placed,69,73
1718,6.7,1,1,1,64,4.2,No,Yes,69,68,NotPlaced,67,72
1719,8.5,2,3,2,88,4.8,Yes,Yes,83,85,Placed,75,78
1720,7.7,1,2,0,74,4.7,No,Yes,55,74,Placed,58,64
1721,7.6,1,2,1,74,4.4,Yes,Yes,73,72,Placed,72,76
1722,8.2,0,1,1,79,3.9,No,Yes,62,63,NotPlaced,61,66
1723,8.5,2,3,2,87,4.8,Yes,Yes,74,78,Placed,76,78
1724,8.8,1,3,0,72,4.1,Yes,Yes,74,74,Placed,74,77
1725,8.2,1,3,2,82,4.5,Yes,Yes,83,81,Placed,50,58
1726,8.1,1,3,2,90,4.8,Yes,Yes,73,83,Placed,81,83
1727,8.5,2,3,2,90,4.8,Yes,Yes,78,84,Placed,56,63
1728,6.5,1,1,0,71,4.5,No,No,61,65,NotPlaced,77,79
1729,8.2,2,3,2,87,4.7,Yes,No,90,66,Placed,70,74
1730,7.9,2,3,2,90,4.8,Yes,Yes,74,88,Placed,92,92
1731,6.9,1,1,1,79,3.5,No,No,57,64,NotPlaced,61,67
1732,6.6,1,1,1,60,4.0,No,No,55,64,NotPlaced,59,65
1733,7.6,0,2,2,82,4.7,Yes,No,80,71,Placed,64,69
1734,7.6,1,3,2,90,4.4,Yes,No,73,81,Placed,60,66
1735,7.7,0,1,1,67,4.8,No,No,56,66,NotPlaced,76,79
1736,7.8,1,1,2,81,3.9,No,Yes,62,72,NotPlaced,40,50
1737,8.5,2,3,2,90,4.8,Yes,Yes,72,83,Placed,49,57
1738,8.4,0,1,0,86,4.3,Yes,Yes,57,67,Placed,48,57
1739,6.9,1,3,1,78,4.5,Yes,Yes,59,70,Placed,79,81
1740,7.8,2,3,2,73,4.6,Yes,No,73,62,NotPlaced,90,90
1741,7.5,1,2,0,81,4.4,Yes,Yes,69,82,NotPlaced,63,68
1742,8.2,0,3,0,86,4.3,Yes,No,78,72,Placed,62,67
1743,8.3,0,1,0,80,3.9,Yes,Yes,79,68,NotPlaced,66,70
1744,7.7,1,3,0,78,4.7,Yes,Yes,88,79,Placed,82,83
1745,7.5,1,1,0,78,3.8,No,Yes,55,76,NotPlaced,51,58
1746,8.5,0,3,0,88,4.8,Yes,Yes,88,82,Placed,68,72
1747,7.4,2,2,1,72,3.5,No,No,73,69,NotPlaced,79,81
1748,6.5,1,1,0,65,4.5,No,Yes,55,68,NotPlaced,72,76
